x,y,z,timestamp
-2.5450363,4.841076,10.948685,613
-2.4827871,4.8961425,10.898406,5618
-2.360683,4.9344497,10.783484,10623
-2.2385786,4.984728,10.505757,15597
-1.9680338,5.0421886,9.876082,20602
-1.6903064,5.0876784,9.287108,25607
-1.4221559,5.1116204,8.76996,30612
-1.316811,5.171476,8.580819,35617
-1.2521675,5.2624555,8.365341,40622
-1.1875241,5.377377,7.7811556,45596
-1.0654198,5.410896,7.338228,50601
-0.94570965,5.374983,6.931214,55606
-0.92176765,5.3582234,6.5481415,60611
-0.93373865,5.437232,6.2608376,65616
-1.1300632,5.6215854,5.9567738,70620
-1.3215994,5.805939,5.865794,75625
-1.4652514,5.949591,5.861006,80600
-1.5729905,6.0405707,5.971139,85604
-1.6519991,6.090849,6.191406,90609
-1.6591818,6.0525417,6.528988,95614
-1.6519991,5.973533,6.7803793,100619
-1.697489,5.9280434,7.050924,105624
-1.7908629,5.8825536,7.3430166,110598
-1.8986019,5.803545,7.6734166,115603
-1.8650831,5.583278,7.776367,120608
-1.9895816,5.544971,8.288726,125613
-2.1763294,5.5162406,8.578424,130618
-2.4013844,5.566519,8.851364,135623
-2.6479871,5.671864,8.9998045,140597
-2.8754363,5.7125654,8.822633,145602
-2.9137435,5.681441,8.544906,150607
-2.846706,5.592855,8.274361,155612
-2.755726,5.542577,8.030152,160617
-2.705448,5.5282116,7.8050976,165622
-2.6791117,5.542577,7.467515,170596
-2.6862943,5.602432,7.165846,175601
-2.6072857,5.6000376,6.9000893,180606
-2.4732103,5.544971,6.5241995,185611
-2.4396915,5.559336,6.6079965,190616
-2.4420857,5.604826,6.6774287,195620
-2.4013844,5.777209,6.634333,200625
-2.3008277,5.9184666,6.4858923,205600
-2.15957,6.0501475,6.232107,210604
-1.9560628,6.1411276,5.98311,215609
-1.7980455,6.2009826,5.7963624,220614
-1.70946,6.2345014,5.7508726,225619
-1.7717092,6.2512608,5.872977,230624
-1.8531121,6.337452,6.227319,235599
-1.982399,6.4068837,6.6750345,240603
-2.0709844,6.4284315,6.9838862,245608
-2.1547816,6.3422403,7.2783732,250613
-2.2481554,6.2871737,7.589619,255618
-2.291251,6.227319,7.8146744,260623
-2.3798366,6.184223,7.881712,265597
-2.5139117,6.133945,7.867347,270602
-2.504335,5.9878983,7.443573,275607
-2.6551697,6.093243,7.2687964,280612
-2.918532,6.14831,7.4746976,285617
-3.169923,6.3111157,7.551312,290622
-3.2848446,6.4643445,7.513005,295596
