x,y,z,timestamp
0.6267477,0.16432275,0.16065755,1747
0.743423,0.08552113,0.17165314,6752
0.852157,0.021991149,0.17898351,11777
0.947452,-0.01038471,0.18448131,16762
1.0873401,-0.030543262,0.18997909,21736
1.183246,0.017104227,0.19792034,26741
1.278541,0.12156218,0.20891592,31766
1.3628404,0.26267207,0.2180789,36751
1.4312572,0.4147775,0.22540927,41756
1.4844025,0.5571091,0.23518312,46761
1.5155567,0.6774496,0.24495697,51786
1.5204436,0.76052725,0.26083946,56740
1.5045611,0.8142834,0.27488935,61745
1.4624114,0.84116143,0.28710666,66750
1.3677273,0.8472701,0.2938262,71776
1.2901474,0.8399397,0.28893927,76759
1.2070698,0.8374963,0.28893927,81764
1.1374311,0.8509353,0.31520647,86739
1.0922271,0.8546005,0.3463606,91765
1.028697,0.8038987,0.33841935,96748
0.9651671,0.7703011,0.31031954,101753
0.91813046,0.7855727,0.28771752,106758
0.89552844,0.83260936,0.29016098,111785
0.8863655,0.88514376,0.31031954,116737
0.88025683,0.9272934,0.33536503,121742
0.85154617,0.9914343,0.36346483,126747
0.82833326,1.0592403,0.37751472,131774
0.79779,1.1404854,0.3885103,136757
0.7733554,1.2040154,0.39950588,141762
0.75808376,1.2431108,0.41172317,146736
0.7507534,1.3041973,0.4269948,151763
0.7501425,1.3695599,0.44715336,156746
0.7458665,1.4440855,0.46120325,161751
0.7348709,1.5289958,0.48258355,166756
0.7171558,1.6029104,0.50762904,171782
0.67256266,1.6475036,0.5375614,176765
0.6395759,1.6352862,0.5516113,181740
0.6059783,1.6041322,0.5644395,186745
0.57726765,1.5674802,0.571159,191771
0.5540548,1.5265522,0.5699373,196755
0.5363397,1.486846,0.5510005,201760
0.51923543,1.4691309,0.5149594,206764
0.50946164,1.4636332,0.47158796,211760
0.50579643,1.4752395,0.43127087,216744
0.50823987,1.5302174,0.39645153,221748
0.50701815,1.6639969,0.35796702,226753
0.5021312,1.7763962,0.3359759,231780
0.49357912,1.8869628,0.3231477,236763
0.47769663,1.9847012,0.31642818,241737
0.45875978,2.058616,0.32375857,246742
0.4288274,2.112372,0.33658674,251769
0.39461896,2.1520782,0.35796702,256752
0.35796702,2.1697934,0.38056904,261757
0.3231477,2.1728477,0.40317106,266762
0.29443705,2.1734586,0.42638394,271758
0.26450464,2.2119431,0.46609017,276741
0.25228736,2.2766948,0.4978552,281746
0.24617869,2.3530529,0.52656585,286751
0.23640485,2.4208589,0.5540548,291777
0.22602014,2.4727826,0.57971114,296761
0.21502456,2.5124888,0.59742624,301765
0.21380283,2.5375342,0.6010914,306740
0.1685988,2.5540276,0.5907067,311766
0.05131268,2.447737,0.5833763,316750
-0.021991149,2.147802,0.57604593,321755
-0.07147124,1.5925257,0.539394,326759
-0.08552113,1.2162327,0.49480084,331786
-0.06719518,0.8888089,0.4288274,336739
-0.021991149,0.63224554,0.35308012,341744
0.043982297,0.41050145,0.28588495,346748
0.13561209,0.2284636,0.22540927,351775
0.23762658,0.10934488,0.1704314,356758
0.34025195,0.05375614,0.118507855,361763
0.42271876,0.03726278,0.07452556,366737
0.47769663,0.045814894,0.040927973,371764
0.49113566,0.056199603,0.013439035,376747
0.453262,0.049480084,-0.019547688,381752
0.40561453,0.06291912,-0.02687807,386757
0.34208453,0.1160644,-0.02321288,391781
0.26633725,0.21319197,-0.01038471,396736
0.18142697,0.33169982,-0.0018325958,401741
0.08979719,0.46731192,0.005497787,406746
-0.002443461,0.6010914,0.010995574,411772
-0.080634214,0.7153232,0.027488936,416756
-0.13561209,0.8197812,0.049480084,421761
-0.15210545,0.9077458,0.08124508,426765
-0.111177474,1.0299188,0.12156218,431761
-0.04886922,1.0934488,0.13133603,436745
0.029321533,1.1362094,0.14049901,441750
0.10995574,1.1636983,0.1563815,446754
0.18509217,1.1801916,0.18203785,451781
0.2565634,1.1850786,0.20647246,456764
0.31642818,1.1893547,0.21746802,461739
0.3652974,1.1936307,0.22357668,466744
0.40194935,1.174083,0.23457226,471770
0.43188173,1.1453724,0.24190263,476753
0.47036624,1.0818423,0.23701571,481758
0.48747048,1.0274754,0.22968534,486763
0.49174652,0.9767735,0.22907446,491759
0.4868596,0.9242391,0.22724187,496742
0.4801401,0.87781334,0.22296582,501747
0.47586402,0.86070913,0.21074851,506752
0.47586402,0.8741482,0.1966986,511778
0.47342056,0.91507614,0.17959438,516762
0.4642576,0.96883225,0.16310102,521736
0.44959682,1.0403035,0.13988814,526741
0.41905355,1.2235631,0.07391469,531765
0.3885103,1.35551,0.040317107,536751
0.3481932,1.4526376,0.01282817,541756
0.3213151,1.5241088,-0.008552114,546761
0.31398472,1.5650368,-0.017104227,551789
0.3145956,1.5448782,-0.01160644,556740
0.33108896,1.4899004,-0.014660766,561745
0.36774087,1.4483615,-0.01282817,566750
0.4196644,1.4251486,0.01160644,571778
0.4728097,1.4129313,0.04153884,576759
0.53023106,1.3652838,0.073303826,581764
0.552833,1.3029755,0.087964594,586739
0.5674938,1.2211196,0.09896017,591765
0.52290064,1.0415252,0.09712757,596748
0.39522982,0.7330383,0.093462385,601753
0.2302962,0.39645153,0.08552113,606758
0.07880162,0.10262536,0.07574729,611785
-0.056199603,-0.1600467,0.06780604,616737
-0.16187929,-0.3744604,0.062308256,621742
-0.21930063,-0.5131268,0.069027774,626747
-0.21685717,-0.56321776,0.08246681,631773
-0.172264,-0.5216789,0.086132,636757
-0.10934488,-0.45937067,0.08002335,641762
-0.047647487,-0.38545597,0.065973446,646736
6.1086525E-4,-0.30115658,0.03970624,651763
0.03481932,-0.20769419,0.0018325958,656746
0.049480084,-0.11301007,-0.05375614,661751
0.04337143,-0.03176499,-0.12705997,666756
0.021380283,0.031154128,-0.20769419,671780
-0.02076942,0.0720821,-0.28710666,676765
-0.06536258,0.07696902,-0.3585779,681740
-0.14844026,0.0,-0.45570546,686745
-0.20708331,-0.10140363,-0.5137377,691772
-0.26450464,-0.22602014,-0.5717699,696754
-0.32375857,-0.3622431,-0.62125,701759
-0.3817908,-0.5308419,-0.66523224,706764
-0.4392121,-0.74281216,-0.70005155,711760
-0.49480084,-0.9810496,-0.73731434,716744
-0.5363397,-1.2253957,-0.77763146,721748
-0.5681047,-1.4587462,-0.8155051,726753
-0.59742624,-1.6713274,-0.85154617,731780
-0.6420194,-2.0134118,-0.90285885,736763
-0.6621779,-2.2510383,-0.9401216,741737
-0.6627888,-2.4782803,-0.9779953,746742
-0.65240407,-2.6902506,-1.0158689,751769
-0.63224554,-2.8948903,-1.0433578,756752
