x,y,z,timestamp
-2.5258827,5.485116,10.338163,2990
-2.5474305,5.439626,10.352529,7995
-2.5115175,5.410896,10.3214035,13000
-2.3942018,5.389348,10.189722,18005
-2.303222,5.3725886,10.086772,22979
-2.195483,5.327099,9.878476,27984
-2.087744,5.279215,9.598354,32989
-1.982399,5.245696,9.212888,37994
-1.9033904,5.21936,8.880095,42999
-1.8650831,5.2002063,8.602366,48003
-1.8411411,5.2409077,8.288726,52978
-1.7788919,5.327099,7.6949644,57983
-1.8483237,5.425261,7.3789296,62988
-1.9871874,5.494693,7.1107793,67992
-2.0757728,5.533,6.8330517,72997
-2.147599,5.5521536,6.576872,78002
-2.2337902,5.604826,6.301539,82976
-2.2816741,5.631162,6.0597243,87981
-2.3439236,5.662287,5.920861,92986
-2.4492683,5.7389016,5.837064,97991
-2.5067291,5.803545,5.765238,102996
-2.4875755,5.8705826,5.865794,108001
-2.468422,5.851429,6.0621185,112975
-2.5570073,5.803545,6.4523735,117980
-2.717419,5.825093,7.0365586,122985
-2.8491,5.803545,7.4124484,127990
-2.9592333,5.741296,7.7572136,132995
-3.0454245,5.686229,8.010999,138000
-3.1723173,5.619191,8.185776,143005
-3.3806129,5.566519,8.250419,147979
-3.560178,5.5258174,8.274361,152984
-3.679888,5.523423,8.200141,157989
-3.7588966,5.5760956,8.030152,162994
-3.8163576,5.6239796,7.821857,167999
-3.8642416,5.7269306,7.5680714,173003
-3.8857894,5.8322754,7.302315,177978
-3.7014358,6.030994,7.0365586,182983
-3.4380736,6.291962,6.979098,187987
-3.1962593,6.0285997,6.265626,192992
-3.4644098,6.136339,6.105214,197997
-3.9073372,6.6750345,6.030994,203002
-3.8857894,7.1371155,5.731719,207976
-3.6631286,7.4148426,5.2145715,212981
-3.7565024,7.371747,4.831499,217986
-3.727772,7.309498,4.7740383,222991
-3.4332852,7.192182,4.675876,227996
-3.0119057,6.969521,4.4460325,233001
-2.6503813,6.777985,4.31914,237975
-2.6120741,6.739678,4.4819455,242980
-2.7246015,6.6870055,4.8626237,247985
-2.7988217,6.5864487,5.303157,252990
-2.885013,6.519411,5.6407394,257995
-3.095703,6.531382,6.05733,263000
-3.3087866,6.564901,6.3087215,268005
-3.5098996,6.6486983,6.564901,272979
-3.763685,6.742072,6.8450227,277984
