x,y,z,timestamp
-2.5115175,3.727772,11.054029,1266
-2.552219,3.809175,11.520899,6271
-2.5306711,3.8857894,11.915942,11275
-2.360683,3.9217024,12.088325,16250
-2.1260512,3.8738184,12.11466,21255
-1.8842367,3.7828386,12.100295,26260
-1.6448165,3.6822822,11.978191,31264
-1.5131354,3.6607344,11.810597,36269
-1.4221559,3.655946,11.544841,41274
-1.3814543,3.6703112,11.259931,46249
-1.3694834,3.6774938,11.073183,51253
-1.292869,3.6822822,10.649409,56258
-1.3120226,3.6750996,10.326192,61263
-1.2785037,3.6607344,9.981427,66268
-1.3215994,3.6966474,9.7563715,71273
-1.3479356,3.7660792,9.437943,76247
-1.388637,3.8642416,8.947132,81252
-1.3742718,3.8786068,8.429984,86257
-1.2090719,3.8283286,7.577648,91262
-1.3551182,3.9193082,7.3286514,96267
-1.5897499,3.9815574,7.2304893,101272
-1.9081788,4.156334,7.1251445,106277
-2.1068976,4.355053,6.9240313,111251
-2.2337902,4.55856,6.691794,116256
-2.231396,4.7620673,6.4643445,121261
-2.0494366,4.9081135,6.105214,126266
-1.6567876,5.0637364,5.734113,131271
-1.2904748,5.2361193,5.671864,136275
-0.9600749,5.391742,5.7508726,141250
-0.7517793,5.533,6.0022635,146255
-0.60812724,5.614403,6.279991,151260
-0.4429273,5.619191,6.5960255,156264
-0.4429273,5.614403,6.9862804,161269
-0.61291564,5.628768,7.311892,166274
-0.94331545,5.6335564,7.6255326,171249
-1.283292,5.580884,7.7428484,176253
-1.6567876,5.5282116,7.608773,181258
-2.0566192,5.449203,7.2711906,186263
-2.2816741,5.4922986,7.1251445,191268
-1.8363527,5.93762,7.2304893,196273
-2.1452048,5.8346696,7.7093296,201247
-3.2992098,5.710171,7.845799,206252
-4.51307,6.205771,7.6375036,211257
-4.402937,6.739678,7.479486,216262
-4.6040497,6.861782,7.6734166,221267
-4.975151,6.7731967,7.666234,226272
-4.984728,6.6056023,7.477092,231277
-4.675876,6.291962,7.165846,236251
-4.654328,6.1004257,7.0102224,241256
-4.7261543,6.042965,6.8450227,246261
-4.663905,6.0956373,6.5984197,251266
-4.584896,6.1890116,6.220136,256271
-4.486734,6.351817,5.746084,261275
-4.465186,6.385336,5.401319,266250
-4.441244,6.339846,5.185841,271255
-4.4580035,6.3182983,5.116409,276260
-4.453215,6.2345014,5.207389,281264
-4.4963107,6.2608376,5.2983685,286269
-4.4675803,6.26802,5.305551,291274
-4.441244,6.3087215,5.315128,296249
-4.4819455,6.399701,5.327099,301253
-4.6040497,6.5098343,5.3366756,306258
-4.807557,6.6630635,5.425261,311263
-4.996699,6.691794,5.410896,316268
-5.1259856,6.6654577,5.3127337,321273
-5.1690817,6.622362,5.149928,326247
-5.142745,6.631939,4.9703627,331252
-5.142745,6.694188,4.795586,336257
-5.1020436,6.9264255,4.6830587,341262
-5.140351,7.015011,4.4603977,346267
-5.070919,7.0844426,4.27365,351272
-4.8937483,7.0461354,3.9743748,356277
-4.6375685,6.9982514,3.5075054,361251
-4.4580035,7.074866,3.13401,366256
-4.1180267,7.1347213,0.581791,371261
-4.644751,7.8386164,-4.6279917,376266
-5.1020436,8.010999,-4.63278,381271
-4.9799395,7.615956,-1.5682021,386275
-4.9823337,7.4148426,-0.34715924,391250
-5.046977,7.465121,1.0534488,396255
-5.0493712,7.505822,2.492364,401260
-5.023035,7.4148426,3.7469256,406264
-4.9775453,7.28795,4.793192,411269
-4.9320555,7.3789296,5.391742,416274
-4.8267107,7.5201874,5.2887917,421249
-4.6375685,7.577648,4.9057193,426254
-4.5034933,7.5321584,4.474763,431258
-4.4603977,7.477092,4.0892963,436263
-4.584896,7.381324,3.572149,441268
-4.781221,7.2807674,3.1268275,446273
-4.9224787,7.252037,2.6599581,451247
-5.056554,7.237672,2.2505496,456252
-5.2002063,7.285556,1.9153614,461257
-5.3582234,7.383718,1.5969325,466262
-5.4420204,7.4387846,1.4796166,471267
-5.580884,7.3765354,1.42455,476272
-5.521029,7.422025,1.4915876,481277
-5.391742,7.433996,1.6112977,486251
-5.2504845,7.381324,1.8507179,491256
-5.183447,7.3549876,2.111686,496261
-5.118803,7.302315,2.6551697,501266
-5.0421886,7.180211,3.5098996,506271
-4.9200845,7.0126166,4.498705,511275
-4.699818,6.7971387,5.5042696,516250
-4.5202527,6.694188,6.1411276,521255
-4.3287168,6.5696893,6.7324953,526260
-4.189853,6.4427967,7.2209125,531264
-3.9432502,6.303933,7.5944076,536269
-3.6152446,6.133945,7.785944,541274
-3.3973722,5.93762,7.675811,546249
-3.2752678,5.7389016,7.441179,551253
-3.2561142,5.5282116,7.249643,556258
-3.3806129,5.3366756,7.1969705,561263
-3.6248214,5.1355624,7.302315,566268
-3.9217024,5.011064,7.383718,571273
-4.24492,4.960786,7.45315,576247
-4.5322237,4.939238,7.503428,581252
-4.8003745,5.0038815,7.541735,586257
