x,y,z,timestamp
-2.054225,3.7445314,9.339781,3147
-2.504335,3.7588966,9.440337,8152
-2.7150247,3.8043866,9.502586,13157
-2.825158,3.7972038,9.581595,18161
-2.7724855,3.7780502,9.734824,23166
-2.6479871,3.7541082,9.923966,28141
-2.4756045,3.751714,10.022128,33145
-2.3415294,3.8067808,10.055647,38150
-2.183512,3.8953662,10.065224,43155
-1.946486,3.9264908,10.0508585,48160
-1.661576,3.809175,9.964667,53165
-1.5658079,3.821146,10.21127,58140
-1.4413095,3.7828386,10.290278,63144
-1.115698,3.6631286,10.15381,68149
-0.78529817,3.6942532,10.493786,73154
-0.7015011,3.763685,10.469844,78159
-0.6967127,3.8738184,10.359711,83164
-0.8355764,3.9552212,10.132261,88138
-0.9840169,3.9959226,9.878476,93143
-1.1468226,4.050989,9.753978,98148
-1.2114661,4.10845,9.634268,103153
-1.1731589,4.175488,9.320627,108158
-1.0941502,4.24492,9.002198,113163
-1.0151415,4.283227,8.710106,118137
-1.0630256,4.297592,8.456321,123142
-1.2593501,4.3263226,8.166622,128147
-1.6184803,4.3526587,7.807492,133152
-2.2146366,4.0342298,6.9767036,138157
-2.4468741,4.084508,6.289568,143161
-2.7868507,4.261679,5.741296,148166
-2.9520507,4.6040497,5.427655,153141
-3.0095115,4.8985367,5.183447,158145
-2.7700913,4.903325,5.1930237,163150
-2.6001031,4.7524905,5.899313,168155
-2.5354595,4.608838,6.9288197,173160
-2.315193,4.3957543,7.553706,178165
-2.0159178,4.2544966,7.85777,183140
-1.7166426,4.2401314,7.965509,188144
-1.5634137,4.4364557,7.9822683,193149
-1.5011644,4.697424,7.9726915,198154
-1.5131354,4.9775453,7.9463553,203159
-1.5825673,5.29358,8.046912,208164
-1.8028339,5.6239796,8.121132,213138
-2.0949266,5.872977,8.109161,218143
-2.4133554,6.0525417,7.9726915,223148
-2.7006595,6.227319,7.8027034,228153
-3.004723,6.3949127,7.7667904,233158
-3.359065,6.5840545,7.9248075,238163
-3.643975,6.9407907,8.226477,243137
-3.7924154,6.9958572,8.6813755,248142
-4.295198,6.631939,8.3390045,253147
-4.8745947,6.4188547,7.955932,258152
-4.76925,6.4882865,7.455544,263157
-4.7141833,6.253655,6.981492,268161
-5.092467,5.98311,6.363788,273166
-5.315128,5.985504,5.781997,278141
-5.161899,6.117185,5.41329,283145
-5.2121773,6.1938,5.3247046,288150
-5.391742,6.423643,5.1930237,293155
-5.3941364,6.7444663,5.1235914,298160
-5.3127337,6.83784,5.097255,303165
-5.3103395,6.6079965,4.8817773,308140
-5.2121773,6.373365,4.673482,313144
-4.8937483,6.5146227,4.807557,318149
-4.879383,6.375759,4.924873,323154
-5.1571107,6.339846,5.171476,328159
-5.257667,6.2464724,5.638345,333164
-5.3199162,6.0764837,6.0621185,338138
-5.365406,5.9663506,6.4427967,343143
-5.4563856,5.920861,6.7013707,348148
-5.45878,6.1387334,7.098808,353153
-5.3342814,6.3709707,7.2664022,358158
-5.650316,6.3111157,7.050924,363163
-5.6000376,6.143522,6.7851677,368137
-5.5617304,5.9759274,6.409278,373142
-5.4899044,6.0381765,6.030994,378147
-5.4300494,6.1076083,5.5856724,383152
-5.2504845,6.421249,5.121197,388157
-5.145139,6.5505357,4.618415,393161
-5.207389,6.564901,4.285621,398166
-4.9081135,6.4978633,4.0677485,403141
-4.6279917,6.612785,3.6990416,408145
-4.333505,7.026982,0.85473,413150
-4.879383,7.714118,-2.3774424,418155
-5.073313,7.599196,-1.2856863,423160
-5.023035,7.345411,-0.11971009,428165
-4.663905,7.2711906,0.92655605,433140
-4.271256,7.2089415,2.27928,438144
-4.297592,7.0461354,4.003105,443149
-4.7070007,6.909666,5.159505,448154
-5.1810527,6.83784,5.81791,453159
-5.6646814,6.8402343,5.9064956,458164
-6.0764837,6.8522053,5.5760956,463138
-6.3230867,6.8426285,4.924873,468143
-6.4164605,6.8522053,4.3957543,473148
-6.457162,6.9168487,3.9839516,478153
-6.5457473,6.9982514,3.6008794,483158
-6.619968,7.141904,3.3638535,488163
-6.6750345,7.326257,3.2585084,493137
-6.591237,7.491457,3.2824504,498142
-6.4499793,7.5321584,3.2034419,503147
-6.2512608,7.4723034,3.0621839,508152
-5.9519854,7.5082164,2.942474,513157
-5.566519,7.5561004,2.6719291,518161
-5.305551,7.5920134,2.3750482,523166
-5.094861,7.6231384,2.1332338,528141
-4.9440265,7.620744,1.9560628,533146
-4.8961425,7.3789296,1.8267759,538150
-4.367024,7.2065473,1.5490485,543155
-3.892972,7.098808,1.2521675,548160
-3.5865142,7.1514807,1.0462662,553165
-3.454833,7.2544312,1.0606314,558140
-3.406949,7.299921,1.6424223,563144
-3.371036,7.16824,4.015076,568149
-3.1172507,6.703765,7.237672,573154
-2.7629087,6.2009826,9.689334,578159
-2.4109612,5.779603,11.370064,583164
-2.171541,5.4180784,12.667721,588138
-2.2170308,5.130774,12.76349,593143
-2.3535004,4.9943047,12.1840925,598148
-2.291251,4.9320555,11.475409,603153
-2.0590134,4.7979803,10.733206,608158
-1.757344,4.5992613,9.900024,613163
-1.5562311,4.3526587,9.085996,618137
-1.4389153,4.084508,8.231265,623142
-1.5155296,3.9121256,7.668628,628147
-1.7118542,3.7948096,7.1706343,633152
-2.0398598,3.7181952,6.6654577,638157
-2.3439236,3.5936968,6.2752028,643161
-2.4492683,3.4404678,5.805939,648166
-2.695871,3.4021606,5.523423,653141
-2.9759927,3.3877954,5.2768207,658146
-3.2273839,3.2968156,5.1259856,663150
-3.6272156,3.0238767,4.951209,668155
-3.9336734,3.0502129,5.140351,673160
-4.0222588,3.095703,5.571307,678165
-3.9791632,3.0933087,6.090849,683140
-4.003105,3.0071173,6.6175733,688144
-4.0318356,2.944868,7.264008,693149
-4.19943,2.9640217,8.791509,698154
-4.3957543,3.0789435,9.995792,703159
-4.5394063,3.2441432,10.82658,708164
-4.7046065,3.514688,11.216835,713138
-5.3438582,4.084508,11.219229,718143
-4.7764325,3.8402996,11.247959,723148
-3.9073372,3.4284968,11.394006,728153
-3.0502129,3.0430303,11.623849,733158
-2.2720973,2.801216,11.858481,738163
-1.6639702,2.6647465,11.942278,743137
-1.2018893,2.6839,12.083536,748142
-1.0007763,2.7868507,12.246342,753147
-0.9552865,3.0119057,12.349293,758152
-0.90979666,3.2872388,12.198458,763157
-0.9792285,3.6008794,11.853693,768161
-1.1707647,3.8953662,11.473015,773166
-1.4341269,4.0773253,11.216835,778141
-1.7070658,4.232949,10.915166,783146
-1.9967642,4.3526587,10.474632,788150
-2.2266076,4.3598413,9.91439,793155
-2.3511062,4.3023806,9.222465,798160
-2.3439236,4.1419687,8.674192,803165
-2.2649148,4.036624,8.178593,808140
-2.2050598,3.9504328,7.714118,813144
-2.1428106,3.8857894,7.3047094,818149
-2.1859062,3.881001,6.9407907,823154
-2.3127987,3.9001546,6.619968,828159
-2.468422,3.8786068,6.5098343,833164
-2.6551697,3.845088,6.6415157,838138
-2.8179753,3.7445314,6.8785415,843143
-2.89459,3.6272156,7.180211,848148
-2.9041667,3.5290532,7.678205,853153
-2.858677,3.4931402,8.133103,858158
-2.779668,3.4859576,8.561666,863163
-2.7126305,3.5075054,8.930372,868137
-2.6144683,3.5338416,9.244013,872877
-2.3918076,3.4596214,11.271901,877882
-1.8650831,3.3566709,11.650186,882887
-1.8938135,3.5003228,10.99178,887892
-2.2242134,3.775656,10.6637745,892896
-2.4253263,4.0414124,9.85214,897901
-2.4253263,4.156334,9.294291,902876
-2.1930888,3.9959226,9.150639,907881
-1.9057846,3.763685,9.112331,912885
-1.7070658,3.632004,8.908825,917890
-1.6807296,3.6032736,8.63828,922895
-1.7621324,3.6056678,8.264784,927900
-1.8579005,3.596091,8.104373,932875
-1.910573,3.5745432,8.080431,937879
-1.9560628,3.5553896,8.180987,942884
-1.9728222,3.5745432,8.24563,947889
-2.0566192,3.5673606,8.295909,952894
-2.1763294,3.572149,8.281544,957899
-2.3247697,3.596091,8.26239,962873
-2.504335,3.58412,8.228871,967878
-2.6288335,3.5769374,8.24563,972883
