x,y,z,timestamp
-2.0590134,2.954445,10.0508585,2082
-2.1092918,3.004723,10.158598,7087
-2.231396,2.9831753,10.323798,12092
-2.3750482,2.9903579,10.383653,17097
-2.633622,2.9520507,10.453085,22102
-2.8107927,2.822764,10.457873,27107
-2.96881,2.72939,10.479421,32081
-3.241749,2.6671407,10.263943,37086
-3.5290532,2.6767175,9.89763,42091
-3.7565024,2.7844565,9.691729,47096
-3.8546648,2.8754363,9.595961,52101
-3.7445314,2.9376855,9.564836,57106
-3.5529952,2.9496565,9.557653,62110
-3.301604,2.9855695,9.698911,67085
-2.9831753,3.0430303,9.840169,72090
-2.633622,3.107674,9.969456,77095
-2.3798366,3.074155,9.981427,82099
-2.087744,3.0095115,9.880871,87104
-2.042254,2.966416,10.029311,92109
-2.0901382,2.9400797,10.117896,97084
-2.1787236,2.980781,10.053253,102089
-2.2337902,3.086126,9.94312,107094
-2.336741,3.1387985,9.80665,112098
-2.4277205,3.2034419,9.586384,117103
-2.5019407,3.2441432,9.378088,122108
-2.540248,3.2920272,9.11712,127082
-2.5809495,3.3087866,9.0237465,132087
-2.6862943,3.347094,9.155427,137092
-2.7485435,3.4213142,9.272743,142097
-2.8682537,3.4763808,9.349358,147102
-3.1364043,3.526659,9.301474,152107
-3.13401,3.6703112,9.169792,157081
-3.169923,3.8474822,9.021352,162086
-3.1316159,3.9959226,8.853758,167091
-3.0597897,4.0653543,8.63828,172096
-2.9759927,4.1946416,8.542512,177101
-3.1435869,4.378995,8.281544,182106
-3.277662,4.4580035,8.087613,187111
-3.3925838,4.4819455,7.9008656,192085
-3.4141316,4.5154643,7.7308774,197090
-3.3854012,4.6255975,7.524976,202095
-3.3566709,4.7907977,7.4866686,207099
-3.347094,4.9536033,7.78355,212104
-3.383007,5.12838,8.173804,217109
-3.4165258,5.2480903,8.358158,222084
-3.3997664,5.243302,8.317456,227089
-3.289633,5.1882353,7.929596,232094
-3.1794999,5.085284,7.417237,237098
-3.13401,5.023035,6.8450227,242103
-3.098097,5.0182467,6.2584434,247108
-2.9496565,5.2169657,5.765238,252082
-2.906561,5.403713,5.45878,257087
-2.9831753,5.4180784,5.305551,262092
-2.9999347,5.5737014,5.21936,267097
-2.9783869,5.791574,5.4539914,272102
-3.0454245,5.884948,5.935226,277107
-3.2106245,5.935226,6.4906807,282081
-3.217807,6.0022635,6.931214,287086
-3.1723173,6.0477533,7.285556,292091
-3.13401,5.9807158,7.4268136,297096
-3.1675289,5.8442464,7.469909,302101
-3.2369606,5.683835,7.2304893,307106
-3.2728736,5.5976434,6.9527617,312110
-3.1411927,5.4085016,6.622362,317085
-2.9712043,5.142745,6.337452,322090
-3.0214825,5.1571107,6.1530986,327095
-3.2130187,5.3103395,6.2512608,332099
-3.3686419,5.4444146,6.2632318,337104
-3.632004,5.580884,6.301539,342109
-3.7828386,5.631162,6.3350577,347084
-3.976769,5.6551046,6.3087215,352089
-4.220978,5.7484784,6.2009826,357094
-4.321534,5.8322754,6.0285997,362098
-4.4220905,5.9184666,5.9807158,367103
-4.498705,5.93762,5.9663506,372108
-4.510676,5.935226,5.7987566,377082
-4.4603977,5.9639564,5.5042696,382087
-4.4005427,5.9926867,5.4085016,387092
-4.426879,6.093243,5.4061074,392097
-4.3885717,6.2584434,5.255273,397102
-4.3598413,6.469133,5.020641,402107
-4.4484267,6.706159,4.7548847,407081
-4.5681367,6.7803793,4.5801077,412086
-4.7429137,6.7971387,4.414908,417091
-4.876989,6.83784,3.7732618,422096
-5.1140146,6.9719152,2.0446482,427101
-5.7843914,7.1969705,0.9552865,432106
-6.3087215,7.314286,1.5753847,437111
-6.483498,7.2711906,2.5091233,442085
-6.3302693,7.0245876,3.3255463,447090
-5.9064956,6.679823,4.185065,452095
-5.485116,6.38773,5.2648497,457099
-5.4300494,6.208165,5.997475,462104
-5.5617304,6.229713,6.3087215,467109
-5.683835,6.375759,6.2368956,472084
-5.6886234,6.5218053,5.9304376,477089
-5.5976434,6.631939,5.554548,482094
-5.485116,6.6774287,4.9200845,487098
-5.3486466,6.6391215,4.4196963,492103
-5.2528787,6.517017,3.8474822,497108
-5.094861,6.4499793,3.2585084,502083
-4.9536033,6.3661823,2.8275523,507087
-4.793192,6.232107,2.3870192,512092
-4.5537715,6.1938,2.1452048,517097
-4.3478703,6.196194,2.1212628,522102
-4.2305546,6.229713,2.2170308,527107
-4.1826706,6.2392898,2.3750482,532081
-4.120421,6.196194,2.7102363,537086
-4.1132383,6.1530986,3.1411927,542091
-4.1299977,6.0022635,4.0892963,547096
-4.3742065,6.030994,5.729325,552101
-4.522647,6.0597243,7.716512,557106
-4.8817773,6.0764837,9.737218,562111
-5.3079453,6.2129536,10.955867,567085
-6.0166287,6.227319,12.050017,572090
-6.4308257,6.172252,12.564771,577095
-6.481104,6.066907,12.361263,582099
-6.279991,5.851429,11.556811,587104
-5.9567738,5.695806,10.740389,592109
-5.5641246,5.4180784,9.706094,597084
-5.0517654,5.1666875,8.295909,602089
-4.489128,4.984728,7.1730285,607094
-3.881001,4.807557,5.8107276,612098
-3.526659,4.6591167,5.0900726,617103
-3.1914709,4.474763,4.63278,622108
-2.9616275,4.256891,4.213795,627082
-2.834735,4.1180267,3.7325604,632087
-2.8060043,4.0054994,3.095703,637092
-2.9951463,4.0318356,2.6767175,642097
-3.371036,4.0438066,2.2960393,647102
-3.6990416,4.2161894,2.1547816,652107
-3.7181952,4.1611223,2.1499932,657081
-2.815581,3.3614593,2.3175871,662086
-2.468422,3.0765493,2.9161377,667091
-2.3535004,3.0358477,3.5098996,672096
-2.2002714,2.9472623,4.158728,677101
-2.1978772,2.870648,4.9200845,682106
-2.348712,2.8275523,6.0357823,687111
-2.6048915,2.789245,7.515399,692085
-2.9281087,2.767697,9.13388,697090
-3.2944214,2.755726,10.496181,702095
-3.7373488,2.846706,11.865664,707099
-6.1123967,4.189853,13.055582,712104
-6.009446,4.1276035,13.211205,717109
